transaction_id,transaction_amount,login_attempts,device_risk_score,transfer_frequency,anomaly_score,account_age_days,transaction_time_hour,failed_transactions_last_30d,avg_monthly_balance,daily_transaction_count,geo_distance_km,session_duration_minutes,transaction_velocity_score,payment_channel,authentication_type,card_present_flag,international_transaction_flag,suspicious_ip_flag,fraud_flag
1009625,6314.74,3,46.4,26,0.3,1507,11,25,293077.08,118,14524,84,41.9,Web Banking,Two-Factor Authentication,0,1,0,FALSE
1009626,11391.9,7,86.3,20,0.18,3412,13,20,147800.74,26,11789,75,47.9,Mobile App,Password Only,1,0,1,FALSE
1009627,970.82,12,21.9,46,0.83,1609,3,15,212050.4,32,3346,10,22.9,POS Terminal,OTP,1,0,1,TRUE
1009628,1607.3,8,77.1,44,0.19,4902,18,15,170745.21,116,9298,104,0,Mobile App,Password Only,0,0,1,FALSE
1009629,3040.66,6,28.9,75,0.33,4945,23,7,424006.76,47,6357,71,0,Mobile App,OTP,0,0,1,FALSE
1009630,6589.6,8,79,50,0.45,4504,4,6,8286.34,101,6844,104,0,POS Terminal,OTP,0,0,1,FALSE
1009631,15906.11,5,3.6,66,0.17,4191,4,18,382324.9,120,1257,45,20.1,POS Terminal,Biometric,0,0,1,FALSE
1009632,11509.16,3,77.9,9,0.12,654,12,5,398365.11,31,1921,20,5.7,Web Banking,Two-Factor Authentication,0,0,0,FALSE
1009633,8044.69,8,10,31,0.39,2896,18,1,222716.71,114,13874,5,52.3,Mobile App,Password Only,1,0,0,FALSE
1009634,18900.01,11,31.7,25,0.27,4632,14,24,272726.33,73,2051,9,99,Web Banking,Two-Factor Authentication,1,0,1,FALSE
1009635,16919.9,9,45.4,60,0.43,2686,5,3,287166.02,81,11545,53,54.3,Mobile App,Password Only,0,0,1,FALSE
1009636,10187.38,2,29.4,42,0.64,2764,23,22,329704.37,78,14291,48,49.2,Mobile App,Password Only,0,0,1,TRUE
1009637,18474.35,8,1.9,47,0.12,4719,19,12,393460.67,51,8637,40,52.3,Mobile App,Biometric,1,0,0,FALSE
1009638,15679.66,5,35.3,58,0.01,4332,15,5,441070.75,91,4783,51,99.6,Web Banking,Two-Factor Authentication,0,0,1,FALSE
1009639,15034.11,2,52.6,75,0.18,3920,5,5,147732.23,103,11390,21,57.4,Web Banking,Password Only,0,1,1,FALSE
1009640,18149.61,3,55.5,7,0.99,2756,11,20,34050.01,79,7369,119,66.6,Mobile App,OTP,0,0,0,TRUE
1009641,15028.85,1,54.6,80,0.14,2300,15,2,212176.06,110,4711,38,91.5,POS Terminal,Password Only,1,0,0,FALSE
1009642,20686.89,2,30.9,37,0.27,2144,17,25,17573.47,83,12239,50,42.1,Mobile App,Two-Factor Authentication,0,0,0,FALSE
1009643,3025.14,8,66.8,64,0.17,3190,12,10,340746.26,10,2188,24,7.5,Mobile App,OTP,1,1,0,FALSE
1009644,2812.13,3,31.2,39,0.41,3570,23,5,84957.79,61,4709,26,20.1,Web Banking,OTP,1,1,1,FALSE
1009645,1727.15,8,14.2,35,0.84,4833,8,6,376293.89,66,12713,34,0,ATM,Two-Factor Authentication,0,1,1,TRUE
1009646,10144.47,5,32.7,70,0.23,1077,3,4,315933.97,82,12175,2,72.1,POS Terminal,OTP,1,0,1,FALSE
1009647,8192.71,3,41.8,68,0.63,3713,17,18,174305.48,82,2146,117,67.2,Web Banking,Two-Factor Authentication,0,0,1,TRUE
1009648,62.3,1,41.4,57,0.31,3002,10,10,324985.22,89,3563,85,26,Mobile App,Two-Factor Authentication,1,0,0,FALSE
1009649,18829.12,11,66.6,63,0.92,2822,6,7,6500.92,23,1081,48,32.3,POS Terminal,OTP,1,1,0,TRUE
1009650,5427.15,2,78.8,57,0.31,2568,16,3,364026.02,66,11953,65,81.1,POS Terminal,OTP,0,0,1,FALSE
1009651,10831.3,9,97.9,32,0.32,3989,23,1,379375.84,29,10315,87,46.5,Mobile App,OTP,1,0,1,FALSE
1009652,17955.27,2,87.1,38,0.28,442,2,25,264365.04,76,13351,60,53.7,Web Banking,Two-Factor Authentication,1,0,0,FALSE
1009653,23321.16,10,94.6,40,0.37,3391,19,12,165764.53,108,5880,41,62.4,Web Banking,OTP,0,0,1,FALSE
1009654,24917.89,8,8.6,40,0.14,1639,22,16,152536.25,88,9922,83,9.6,Mobile App,Two-Factor Authentication,1,0,1,FALSE
1009655,19393.44,8,0,27,0.53,4967,17,14,286330.31,39,12543,73,37.7,POS Terminal,OTP,1,0,1,FALSE
1009656,21984.86,6,23.7,2,0.88,1556,17,5,169754.63,4,4764,90,2.6,Mobile App,OTP,0,1,0,TRUE
1009657,15379.12,3,45.9,29,0.24,2518,17,13,233792.01,70,12686,56,100,Web Banking,Password Only,1,1,1,FALSE
1009658,8173.22,11,96.3,15,0.04,4251,14,9,485325.27,39,9052,83,59.2,Mobile App,OTP,0,0,1,FALSE
1009659,8797.16,7,30.4,74,0.31,381,1,4,206563.72,48,12738,2,77.3,Web Banking,OTP,1,0,0,FALSE
1009660,20334.92,10,51.2,26,0.01,2022,10,4,182106.98,37,5419,74,72,Web Banking,Password Only,0,1,0,FALSE
1009661,13968.98,9,27,35,0.4,1873,8,6,141037.53,29,2802,8,20.1,Mobile App,OTP,0,0,0,FALSE
1009662,5777.95,8,52.8,1,0.68,4317,17,19,288951.66,37,1229,19,63.6,Mobile App,OTP,1,1,0,FALSE
1009663,17144.27,10,32,34,0.14,934,21,18,358175.5,52,13507,108,20.6,POS Terminal,OTP,0,1,0,FALSE
1009664,17884.52,3,41.5,15,0.34,2987,10,13,222243.3,17,5895,78,47.4,Web Banking,OTP,1,0,0,FALSE
1009665,17770.68,7,13.6,40,0.01,2778,5,20,292078.54,66,6171,6,47.3,Web Banking,Password Only,0,1,1,FALSE
1009666,3866.99,10,75.4,77,0.36,4036,23,21,82317.3,74,13514,10,89.1,Mobile App,OTP,1,0,1,FALSE
1009667,21535.65,3,62.2,59,0.12,3050,14,10,110709.8,55,6765,55,28.9,Mobile App,Two-Factor Authentication,0,1,1,FALSE
1009668,10798.99,4,1.1,3,0.03,4256,13,9,479715.95,97,1120,85,38.4,Web Banking,OTP,0,1,1,FALSE
1009669,785.73,10,99.3,33,0.08,2783,4,23,368627.56,11,11097,34,73.7,ATM,Two-Factor Authentication,0,1,1,FALSE
1009670,2824.9,3,88.7,19,0.41,90,17,19,95984.74,23,3643,31,7,Mobile App,Password Only,0,1,0,FALSE
1009671,1304.14,5,32.3,0,0.46,76,21,21,220460.84,114,13079,85,59,Web Banking,Two-Factor Authentication,0,0,1,FALSE
1009672,2818.66,8,38.7,47,0.28,821,12,23,423417.23,106,9147,9,99.9,Mobile App,OTP,1,1,1,FALSE
1009673,8297.76,9,63.4,57,0.12,4781,2,18,389562.92,101,393,35,100,Mobile App,OTP,0,1,0,FALSE
1009674,1759.77,11,100,12,0.57,3678,9,20,92647.94,16,1781,38,77.8,Web Banking,OTP,0,0,0,FALSE
1009675,14394.24,1,51.6,45,0.14,4184,15,12,444814.4,107,6035,6,88,Mobile App,OTP,0,1,0,FALSE
1009676,16096.52,1,28.5,56,0.01,1574,3,20,375531.19,5,7528,89,3,Mobile App,OTP,1,1,1,FALSE
1009677,6229.02,1,9.9,65,0.36,1792,8,3,96378.84,20,7635,3,68.9,Web Banking,Biometric,0,1,1,FALSE
1009678,15361.3,8,18.9,12,0.01,2617,16,10,189397.19,47,14030,42,27.4,Web Banking,Password Only,1,0,0,FALSE
1009679,19877.03,11,46.8,11,0.75,647,12,24,214541.22,12,2250,116,81.6,Web Banking,OTP,0,1,1,TRUE
1009680,23845.44,4,38.1,38,0.46,2727,22,4,155772.95,48,10938,14,93.4,Web Banking,Biometric,0,1,1,FALSE
1009681,10002.98,10,100,16,0.21,1111,2,2,292317.83,62,9678,118,1.3,Web Banking,OTP,0,1,0,FALSE
1009682,20622.05,7,58.4,52,0.39,4334,2,3,128898.38,5,5872,14,68.1,Mobile App,OTP,1,1,0,FALSE
1009683,24687.69,6,89.1,25,0.53,908,0,1,498063.62,21,10586,48,33.3,Mobile App,OTP,0,1,0,FALSE
1009684,13777.77,3,33,80,0.06,4314,14,21,76457.52,77,7205,96,14.2,Web Banking,Password Only,0,1,1,FALSE
1009685,22223.68,5,44.2,15,0.99,1959,21,7,46122.03,35,673,36,56.9,Mobile App,Password Only,1,0,1,TRUE
1009686,8559.13,4,17.2,23,0.18,2310,8,17,3080.07,76,1401,86,33.1,ATM,Password Only,0,1,0,FALSE
1009687,10326.48,4,100,40,0.27,4288,14,23,318384.23,101,11657,100,90.8,Web Banking,Password Only,0,0,1,FALSE
1009688,11143.26,9,46.3,6,0.56,1122,11,5,149431.25,63,577,46,16.7,Mobile App,OTP,1,0,1,FALSE
1009689,3697.85,3,44.8,24,0.85,476,15,3,157954.45,92,9724,21,69.3,Web Banking,OTP,1,0,0,TRUE
1009690,23210.74,5,11.3,69,0.16,896,8,11,493780.47,60,10384,110,31.3,POS Terminal,Two-Factor Authentication,1,1,1,FALSE
1009691,12352.56,3,37.2,23,0.17,1967,4,6,186654.12,15,13127,65,27.9,Mobile App,Two-Factor Authentication,1,0,1,FALSE
1009692,20940.11,8,44.6,36,0.37,1289,13,20,471668.72,103,4989,41,12,Mobile App,OTP,1,0,0,FALSE
1009693,2042.96,7,72.7,7,0.18,4745,1,15,138871.11,106,6790,64,85,ATM,OTP,1,1,1,FALSE
1009694,15491.17,1,0,39,0.31,384,6,20,243779.03,10,9324,57,10.3,Mobile App,OTP,0,1,0,FALSE
1009695,13417.84,8,34.4,61,0.01,310,7,9,463337.34,25,6406,85,46.7,Mobile App,Password Only,0,0,0,FALSE
1009696,24936.75,1,62.9,17,0.68,834,20,14,376356.38,90,4432,10,69.8,Mobile App,OTP,1,0,1,FALSE
1009697,13712.48,11,25.4,9,0.04,4229,14,8,210348.21,32,3469,56,96.1,Mobile App,OTP,0,0,0,FALSE
1009698,13747.18,10,51.8,73,0.22,2723,20,8,362422.99,32,1886,8,77.3,Web Banking,OTP,1,1,0,FALSE
1009699,285.86,7,83.6,2,0.01,128,11,1,175514.65,26,12822,47,72.5,Web Banking,Two-Factor Authentication,0,1,1,FALSE
1009700,379.61,7,44.7,18,0.62,284,12,10,62913.85,112,7516,86,28.4,POS Terminal,Two-Factor Authentication,0,1,1,FALSE
1009701,805.16,9,59.2,80,0.04,884,5,4,451383.9,8,11917,47,40.8,Web Banking,Two-Factor Authentication,0,0,1,FALSE
1009702,15594.47,4,68.4,11,0.64,2189,21,11,254197.13,26,6380,33,76.6,POS Terminal,OTP,0,1,1,FALSE
1009703,16637.75,4,25.5,52,0.71,1837,23,25,386910.18,15,9233,3,52.1,Mobile App,Two-Factor Authentication,1,1,1,TRUE
1009704,24780.29,8,89.4,0,0.42,2859,2,8,140055.03,75,568,65,29.9,Mobile App,OTP,1,0,0,FALSE
1009705,14771.98,3,36.2,26,0.36,2339,1,15,378032.37,35,10551,29,31.4,POS Terminal,OTP,0,0,0,FALSE
1009706,16070.59,9,97.7,6,0.1,1254,22,12,464970.73,71,13413,84,20.9,Mobile App,Two-Factor Authentication,0,1,1,FALSE
1009707,3642.61,1,60.5,60,0.38,2233,18,21,98267.42,94,4524,45,2.4,Web Banking,Two-Factor Authentication,0,1,0,FALSE
1009708,14319.7,5,20.8,45,0.15,3624,20,18,60187.19,12,3222,84,20.6,Mobile App,Biometric,1,0,1,FALSE
1009709,15590.2,12,73.1,57,0.51,3006,4,1,302322.33,8,2910,114,10.7,Web Banking,OTP,1,0,0,FALSE
1009710,12718.93,11,44.8,58,0.11,2571,15,20,388907.07,117,14030,105,36.4,POS Terminal,OTP,0,1,1,FALSE
1009711,15673.42,5,33.8,63,0.26,590,12,7,306474.13,17,6262,7,89.4,Mobile App,Biometric,0,0,0,FALSE
1009712,8544.39,6,96.2,77,0.18,4523,3,15,318868.64,73,4397,76,24.4,Mobile App,Two-Factor Authentication,0,0,0,FALSE
1009713,5738.25,1,96.5,10,0.78,3160,8,0,76686.11,53,11659,83,85.2,Mobile App,Biometric,0,0,1,TRUE
1009714,15073.45,7,13,59,0.1,4859,15,12,300940.08,24,5866,105,54.3,Web Banking,OTP,1,1,1,FALSE
1009715,18357.93,7,41.7,78,0.41,310,12,24,489771.88,81,7688,58,61.2,Mobile App,OTP,0,0,1,FALSE
1009716,22720.64,12,81.3,62,0.38,1290,23,19,185285.45,88,8377,52,46.4,Web Banking,Password Only,0,0,1,FALSE
1009717,9290.04,5,63.6,40,0.5,1016,8,21,471448.22,110,6100,92,62.3,Mobile App,Two-Factor Authentication,1,0,1,FALSE
1009718,22955.72,9,4.2,18,0.01,2395,21,13,367513.51,101,10168,117,85.8,Mobile App,Password Only,0,0,0,FALSE
1009719,5751.51,9,89.1,1,0.74,3852,16,1,180705.57,3,3072,81,42.6,Mobile App,OTP,0,0,0,FALSE
1009720,23108.75,10,62.4,32,0.73,2090,2,8,53924.19,21,14223,38,60.2,Web Banking,Two-Factor Authentication,0,1,1,FALSE
1009721,17496.61,6,82.6,14,0.79,316,14,17,496330.96,6,7019,23,0,Mobile App,OTP,0,1,1,TRUE
1009722,10651.43,1,66.7,23,0.2,2855,1,0,468963.6,71,8572,34,89.5,Web Banking,Two-Factor Authentication,1,1,1,FALSE
1009723,24914.31,7,97.9,27,0.85,4061,16,24,126537.6,61,13220,17,21.4,POS Terminal,Two-Factor Authentication,1,1,0,FALSE
1009724,2225.23,7,92.1,73,0.23,1406,13,17,363100.6,97,8216,50,56.8,Mobile App,Password Only,0,0,0,FALSE
1009725,14510.01,4,37.3,59,0.68,4779,21,16,196777.08,47,3268,35,14.9,Mobile App,OTP,1,1,0,TRUE
1009726,15546.33,1,34.3,42,0.03,3707,20,2,43909.22,15,142,82,66.8,Web Banking,Biometric,0,1,1,FALSE
1009727,7503.64,11,41.5,25,0.22,4097,5,13,368951.61,72,12499,8,70.5,Mobile App,OTP,1,1,1,FALSE
1009728,9527.38,9,13.4,21,0.47,1619,13,23,409972.59,90,14513,67,8.8,Mobile App,OTP,1,0,0,FALSE
1009729,8310.56,5,42.3,50,0.13,627,4,20,388232.04,65,13335,112,1.7,Web Banking,OTP,1,1,1,FALSE
1009730,232.21,2,76.2,58,0.65,2019,7,6,495815.71,88,2199,120,96.1,Mobile App,Password Only,0,0,1,TRUE
1009731,5546.12,9,24.8,58,0.17,3290,9,19,449874.38,116,3503,75,32.2,Mobile App,OTP,1,1,1,FALSE
1009732,12390.86,3,98.8,9,0.51,3457,11,18,456288.03,37,13785,74,82.2,POS Terminal,Password Only,0,1,0,FALSE
1009733,16994.98,4,47.1,14,0.28,2386,5,17,47829.34,63,300,102,63.1,Mobile App,Password Only,1,0,1,FALSE
1009734,24903.44,9,32.6,60,0.39,1757,0,12,453915.31,5,3207,68,38,POS Terminal,OTP,1,0,0,FALSE
1009735,24519.84,4,49.7,54,0.32,3536,6,24,359919.96,50,9730,75,38.7,Mobile App,OTP,1,0,1,FALSE
1009736,662.32,12,3.7,46,0.37,3886,13,10,499588.85,84,7664,84,43.1,ATM,Password Only,1,1,0,FALSE
1009737,15313.18,7,18.4,52,0.2,3378,19,3,59490.03,106,3448,65,82.5,Web Banking,Biometric,0,0,0,FALSE
1009738,20647.97,5,43.3,43,0.32,3473,23,24,498856.98,66,14097,114,100,Mobile App,OTP,1,1,0,FALSE
1009739,18350.74,4,15.7,26,0.11,225,10,25,386397,40,3749,91,54,Web Banking,Two-Factor Authentication,0,1,0,FALSE
1009740,20709.58,4,13.6,24,0.88,4371,6,16,136564.94,46,5490,53,75.8,POS Terminal,OTP,0,1,1,TRUE
1009741,10968.38,2,61.4,23,0.51,4627,12,14,103889.02,10,13370,24,19.1,Mobile App,Password Only,1,1,0,FALSE
1009742,22532.22,3,83,19,0.17,792,15,0,135971.24,55,5675,3,8.6,Web Banking,Biometric,1,1,0,FALSE
1009743,20868.5,7,40.6,67,0.48,2419,18,25,336154.92,108,8146,5,74.3,Mobile App,OTP,0,0,0,FALSE
1009744,12724.38,4,39.8,65,0.09,4062,9,16,13414.08,54,4857,71,60.2,Web Banking,OTP,0,1,1,FALSE
1009745,7861.87,12,27.3,78,0.32,4834,3,1,12390.65,20,9240,98,36.3,Web Banking,OTP,0,1,1,FALSE
1009746,18850.47,7,49.4,45,0.19,1078,13,1,10537.17,56,4672,47,60.1,Mobile App,Password Only,1,1,1,FALSE
1009747,8191.56,1,21.5,80,0.1,1779,9,8,306576.2,97,14708,46,94.6,Mobile App,OTP,0,0,1,FALSE
1009748,10254.77,2,3.8,0,0.01,621,22,9,41776.76,48,13561,78,66,Mobile App,Password Only,0,0,1,FALSE
1009749,16312.71,9,26.7,75,0.09,4876,11,24,263675.33,81,11766,46,17.7,POS Terminal,OTP,0,1,0,FALSE
1009750,4857.18,11,87.8,21,0.22,1747,13,10,388405.47,108,2947,114,99.6,Mobile App,Two-Factor Authentication,1,1,0,FALSE
1009751,5676.6,4,56.1,32,0.32,1896,12,12,396312.44,33,6022,62,67.3,Web Banking,Two-Factor Authentication,0,0,1,FALSE
1009752,21133.32,2,16.7,0,0.46,2769,2,17,229241.55,93,10980,38,96.5,Mobile App,Password Only,0,1,1,FALSE
1009753,18132.42,9,73.8,37,0.2,2812,1,6,222954.39,44,14038,40,84.2,Web Banking,Two-Factor Authentication,0,1,0,FALSE
1009754,19793.04,9,5.3,80,0.12,2732,18,23,428618.25,104,800,63,66.1,Web Banking,OTP,1,0,1,FALSE
1009755,1416.95,5,14.9,40,0.9,3825,22,19,315151.33,90,4474,63,36.5,Web Banking,OTP,0,0,0,TRUE
1009756,22104.4,1,73.6,43,0.02,179,0,9,442622.3,110,2314,17,61.9,POS Terminal,Biometric,1,0,0,FALSE
1009757,18250.94,3,93.1,25,0.37,2370,9,11,340770.81,62,12119,68,0,Mobile App,OTP,1,1,1,FALSE
1009758,23204.41,1,78.7,6,0.53,2265,0,3,301486.86,38,8226,10,38.8,Mobile App,OTP,0,1,0,FALSE
1009759,18595.82,6,78.7,28,0.87,353,2,3,263855.21,78,2070,100,93,POS Terminal,Password Only,0,1,0,TRUE
1009760,19752.59,11,39.3,40,0.51,4657,3,1,409253.39,107,12891,117,18.2,Mobile App,OTP,0,0,1,FALSE
1009761,2101.78,2,41.1,68,0.99,1669,11,4,492287.61,82,5541,83,49,Web Banking,Password Only,1,0,1,TRUE
1009762,11611.64,7,100,14,0.7,3041,8,15,277022.58,109,12979,118,100,Web Banking,Two-Factor Authentication,1,0,0,TRUE
1009763,1280.72,4,25,30,0.41,2802,18,0,89556.52,31,7319,12,13.7,Web Banking,OTP,1,0,0,FALSE
1009764,21492.09,6,87.1,28,0.39,4332,1,17,308350.89,117,9143,66,33.4,Mobile App,OTP,0,0,0,FALSE
1009765,13845.91,7,11.2,46,0.59,4978,12,4,73846.52,102,13833,60,52.2,Mobile App,Password Only,0,1,0,FALSE
1009766,1290.57,3,41.6,32,0.34,3820,6,15,412387.34,85,5403,85,96.8,Web Banking,Two-Factor Authentication,0,1,1,FALSE
1009767,5977.82,7,39,61,0.4,4454,23,24,186395.95,58,4177,67,38.7,Mobile App,OTP,0,1,1,FALSE
1009768,7886.27,12,100,19,0.22,347,12,14,171753.21,36,8045,64,1.9,Web Banking,OTP,0,1,1,FALSE
1009769,8498.54,5,30,37,0.01,73,4,7,488748.59,66,11945,111,11.6,Web Banking,Two-Factor Authentication,1,0,1,FALSE
1009770,21185.33,3,38.8,13,0.16,4876,22,18,157363.24,117,13135,28,70.4,Mobile App,Password Only,1,1,0,FALSE
1009771,6335.49,4,80.1,67,0.28,1442,1,2,419954.06,72,13300,12,61.4,Mobile App,OTP,1,1,0,FALSE
1009772,14111.08,9,39.9,22,0.29,2126,21,25,375228.04,79,13579,111,88.7,POS Terminal,OTP,1,1,1,FALSE
1009773,15148.43,11,86.7,63,0.63,4205,4,17,304096.67,89,6923,72,29.8,Web Banking,OTP,1,0,1,FALSE
1009774,1140.21,3,25.2,47,0.29,1471,4,9,8845.38,120,13307,102,64.1,Web Banking,OTP,1,1,1,FALSE
1009775,8821.4,1,8.3,68,0.49,4500,12,8,484913.63,99,3403,17,74.5,POS Terminal,OTP,1,0,0,FALSE
1009776,21564.69,12,24.1,43,0.2,1672,2,25,497948.29,61,14754,34,10.5,Web Banking,OTP,0,1,1,FALSE
1009777,24670.85,9,3.5,75,0.22,1402,9,8,75425.55,97,7179,107,5.4,POS Terminal,Two-Factor Authentication,0,0,1,FALSE
1009778,15287.13,8,91.4,44,0.04,1014,8,12,379557.36,35,44,119,18.8,Mobile App,OTP,1,1,0,FALSE
1009779,4564.88,8,36,45,0.15,2853,21,10,24231.69,25,14368,41,87,ATM,OTP,0,0,0,FALSE
1009780,3431.2,8,64.4,3,0.37,209,6,1,118838.33,40,5211,2,41.5,Mobile App,Two-Factor Authentication,1,1,1,FALSE
1009781,19770.62,11,78.9,22,0.28,4964,2,8,415248.67,74,14042,43,33.2,ATM,OTP,0,0,0,FALSE
1009782,12147.9,10,14.5,25,0.45,2690,10,16,357548.04,50,6610,32,30.6,ATM,OTP,0,1,1,FALSE
1009783,20221.98,12,32.5,52,0.99,575,8,8,354798.77,6,10170,20,33.2,Mobile App,OTP,1,0,1,TRUE
1009784,9840.51,2,70.8,44,0.31,999,17,21,65886.51,94,6294,8,91.7,Mobile App,OTP,0,0,1,FALSE
1009785,9994.82,1,32.6,46,0.22,2483,21,18,484765.62,92,13524,95,45.8,Web Banking,OTP,1,0,0,FALSE
1009786,7693.25,10,31,27,0.67,807,6,9,103190.31,20,5333,22,68.2,Mobile App,Password Only,1,0,0,FALSE
1009787,21391.35,11,38.3,44,0.26,3161,1,16,151155.84,44,11839,32,64.5,Web Banking,Two-Factor Authentication,1,1,0,FALSE
1009788,1749.67,10,24.6,25,0.49,846,12,22,278785.85,58,13218,114,61.8,Mobile App,OTP,1,1,1,FALSE
1009789,6338.25,6,100,66,0.5,762,16,4,291394.94,103,6490,56,93,POS Terminal,OTP,1,1,0,TRUE
1009790,3313.8,2,15.7,3,0.21,3645,15,1,35156.59,72,12967,31,20.6,Mobile App,Password Only,1,0,0,FALSE
1009791,5022.91,9,94.1,55,0.41,1277,8,19,413095.62,54,8103,94,86.5,Web Banking,Two-Factor Authentication,0,1,1,FALSE
1009792,6196.66,10,84.9,4,0.45,3897,23,13,1370.26,48,13048,80,54.5,Mobile App,OTP,1,1,1,FALSE
1009793,15918.55,11,16.7,32,0.32,3368,7,23,324195.46,86,8562,102,19.8,Mobile App,Biometric,1,1,1,FALSE
1009794,24349.67,9,50.7,8,0.01,750,10,11,227466.7,30,10180,66,72.3,Mobile App,Biometric,1,1,0,FALSE
1009795,14154.34,9,60.2,49,0.28,228,13,18,164335.62,100,10827,70,93.6,Web Banking,Password Only,1,0,1,FALSE
1009796,13767.08,2,54.4,70,0.5,2447,10,8,278447.82,31,2827,2,99.7,Mobile App,OTP,1,1,1,FALSE
1009797,1565.71,11,38.7,31,0.3,3715,3,18,498050.01,47,10383,116,36.6,POS Terminal,OTP,0,1,0,FALSE
1009798,12502.85,12,69.1,1,0.64,799,11,7,342956.79,102,10728,31,4.7,Mobile App,OTP,1,1,1,TRUE
1009799,19704.16,9,19,42,0.36,3980,9,15,174531.57,120,1001,118,6.2,Web Banking,OTP,0,0,1,FALSE
1009800,19937.46,1,14.1,43,0.01,191,22,3,187482.93,97,13950,29,2.6,Mobile App,Two-Factor Authentication,1,0,0,FALSE
1009801,18587.01,8,79.3,32,0.15,523,0,20,338212.67,60,12099,52,27.2,Web Banking,Biometric,0,0,1,FALSE
1009802,24815.88,7,84.7,12,0.53,1035,11,18,448723.02,64,12367,118,13.9,Mobile App,OTP,0,0,0,TRUE
1009803,6353.71,11,88.6,22,0.35,2103,1,2,245976.86,92,13601,11,60.2,Web Banking,Two-Factor Authentication,1,0,1,FALSE
1009804,10315.83,7,88,21,0.35,1597,15,16,424399.19,20,4824,4,73.5,Web Banking,Biometric,0,0,0,FALSE
1009805,3422.29,12,83.8,74,0.5,2858,0,6,424655.97,94,8385,119,36.2,Mobile App,Password Only,1,0,0,FALSE
1009806,12796.63,11,34.6,8,0.25,2349,10,3,71857.77,38,6168,117,38.3,Mobile App,OTP,1,0,1,FALSE
1009807,5332.19,9,67.8,4,0.35,2326,17,12,319961.79,2,3404,108,42,Mobile App,OTP,1,1,0,FALSE
1009808,2212.73,4,24.9,13,0.3,994,14,19,177650.84,28,6883,70,74.3,Mobile App,OTP,0,0,1,FALSE
1009809,6846.64,7,27.1,9,0.1,131,2,12,488604.62,23,5434,35,19.8,Mobile App,OTP,1,1,1,FALSE
1009810,6675.07,11,21.5,20,0.01,3008,17,15,399570.33,43,14251,51,49.7,Mobile App,Two-Factor Authentication,1,0,1,FALSE
1009811,2766.46,10,17.5,26,0.36,2149,15,9,150844.11,79,9702,76,30.5,Web Banking,OTP,0,1,0,FALSE
1009812,2235.16,7,54.3,18,0.31,3218,5,13,418149.06,7,10783,54,46.7,Mobile App,Two-Factor Authentication,1,1,0,FALSE
1009813,17488.39,2,39.9,37,0.17,2874,23,13,378307.77,60,8031,39,86.1,Mobile App,OTP,0,0,0,FALSE
1009814,19471.5,4,46,8,0.01,2972,21,7,361824.79,69,3504,99,91.5,Mobile App,Password Only,1,0,0,FALSE
1009815,12024.54,3,61.9,12,0.36,4747,15,2,345350.82,76,12844,3,48.3,Web Banking,Two-Factor Authentication,1,0,1,FALSE
1009816,12438.4,12,86.3,21,0.23,4655,12,9,170919.72,75,1840,95,100,Mobile App,OTP,1,0,1,FALSE
1009817,21394.08,9,15.3,62,0.38,2210,21,24,295618.39,83,11861,38,86,Web Banking,Two-Factor Authentication,1,0,1,FALSE
1009818,13638.15,4,52.9,31,0.62,1611,12,21,265341.2,104,12822,47,64.5,Web Banking,Password Only,1,0,1,FALSE
1009819,19045.74,9,5.4,40,0.01,755,13,22,300716.32,2,3354,6,100,Web Banking,Two-Factor Authentication,0,1,1,FALSE
1009820,20314.98,1,81,80,0.15,1225,22,15,158562.95,116,6361,6,93.7,Mobile App,OTP,0,0,0,FALSE
1009821,18278.33,3,31.8,42,0.24,4120,10,2,440672.08,60,7613,72,75.3,Web Banking,Password Only,0,1,0,FALSE
1009822,22149.67,3,93.9,53,0.54,4126,23,14,405473.96,33,4145,114,93.9,Mobile App,Biometric,0,0,0,FALSE
1009823,24964.65,3,64,45,0.01,4042,14,3,81939.66,53,14499,76,20.1,POS Terminal,Two-Factor Authentication,1,0,1,FALSE
1009824,1996.46,3,0,44,0.63,4609,17,15,145743.9,90,13229,97,65,Web Banking,Password Only,0,0,1,FALSE
1009825,3931.19,7,68.6,7,0.3,1412,8,11,57165.09,92,14617,73,0,Web Banking,Two-Factor Authentication,0,1,0,FALSE
1009826,8501.97,7,25.6,51,0.26,763,19,2,286748.94,22,7813,5,50.3,POS Terminal,Biometric,1,0,0,FALSE
1009827,18613.88,1,84.4,26,0.24,3233,10,24,303073.63,28,14782,35,47,Web Banking,OTP,0,1,1,FALSE
1009828,15662,12,23.2,14,0.2,2165,8,18,454134.37,79,3065,38,96.7,Mobile App,Password Only,1,0,1,FALSE
1009829,17511.91,1,25.6,49,0.72,3714,6,15,15406.47,63,8311,64,56.9,Mobile App,OTP,1,0,0,TRUE
1009830,20121.08,9,20.6,20,0.47,1148,19,24,45151.93,103,10082,69,16.5,Web Banking,OTP,0,0,0,FALSE
1009831,21787.8,10,34.9,39,0.71,750,4,7,64450.36,42,7017,82,44.8,ATM,OTP,1,0,1,TRUE
1009832,4614.7,5,92.5,6,0.09,1022,13,16,118074.16,90,3028,111,75.6,ATM,Two-Factor Authentication,1,0,0,FALSE
1009833,14108.9,8,19.4,63,0.34,1931,13,6,278096.53,66,2841,21,37.1,Web Banking,Biometric,0,1,0,FALSE
